Reporter,Partner,Product categories,Indicator Type,Indicator,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Zambia,World,Plastic or Rubber,Export,Export(US$ Mil),             32.01,             26.83,             24.49,             18.99,             21.21,             24.25,             34.75,             30.13,              8.93,             21.28,             22.21,             15.83,              7.65,             12.80,              8.52,              3.94,              4.46,              5.51,              3.09,              2.22,              0.80,              6.10,              4.29,              2.19,              1.84,,,,,,,
Zambia,World,Raw materials,Export,Export(US$ Mil),            345.03,            372.40,            439.94,            516.71,            510.00,            568.93,            771.83,           1225.35,            682.84,            622.50,            397.41,            798.84,            568.51,            712.40,            365.06,            391.45,            221.90,            188.09,            184.59,            184.51,            321.58,            161.10,            225.50,             87.53,             32.11,,,,,,,
Zambia,World,Stone and Glass,Export,Export(US$ Mil),            232.86,            220.26,            143.81,            140.71,            204.06,            279.02,            333.62,            306.81,            139.46,             71.13,             40.43,             34.08,             39.38,             23.10,             23.06,             26.94,             90.57,             74.70,             93.20,             22.71,             21.54,             14.12,             11.65,             11.52,              8.38,,,,,,,
Zambia,World,Textiles and Clothing,Export,Export(US$ Mil),             60.07,             55.73,             41.97,             68.54,             59.89,             73.63,            115.84,            313.51,            120.94,             49.44,             47.54,             49.11,             68.19,             82.51,             84.85,            152.15,             56.70,             55.80,             44.34,             43.38,            115.20,             64.27,             64.06,             42.57,             36.51,,,,,,,
Zambia,World,Transportation,Export,Export(US$ Mil),             37.66,             35.92,             22.37,             19.76,             39.02,             75.53,             98.56,             68.66,             64.97,             21.53,             34.06,             22.91,             26.94,              6.22,              2.81,              2.38,              3.60,              3.79,              6.80,              5.32,              9.22,             14.02,              5.26,              5.42,              5.53,,,,,,,
Zambia,World,Vegetable,Export,Export(US$ Mil),            100.81,            110.07,            225.17,            296.49,            309.63,            235.20,            389.68,            585.82,            329.88,            126.12,            116.54,            151.71,            178.57,            105.83,             93.97,            146.83,             55.38,             46.91,             60.18,             56.86,             36.80,             49.00,             37.51,             31.13,              9.22,,,,,,,
Zambia,World,Wood,Export,Export(US$ Mil),             27.51,            207.74,            129.49,             78.92,             73.27,             40.91,             27.01,            209.85,             38.76,             27.16,             17.93,             12.31,              9.53,              8.85,             36.53,             28.11,             10.11,             13.60,             11.35,             13.55,             16.19,              5.41,              5.39,              5.88,              2.23,,,,,,,
Zambia,World,All Products,Export,Exports (in US$ Mil),           7029.10,           9043.16,           8006.79,           6372.39,           6606.51,           9686.60,          10606.85,           9639.95,           8783.22,           6530.81,           3879.83,           4902.76,           4720.01,           3805.19,           2206.18,           1616.18,           1019.31,            998.65,           1015.76,            887.57,           1062.90,           1032.26,           1123.43,            926.35,           1055.01,,,,,,,
Zambia,World,Capital goods,Import,Import(US$ Mil),           2061.28,           2647.66,           2021.55,           2040.86,           2244.73,           2726.51,           3122.01,           2744.98,           2280.26,           1414.55,           1006.07,           1496.43,           1462.43,           1090.81,            764.51,            621.13,            464.39,            372.12,            315.97,            187.28,            231.12,            341.59,            317.85,            275.46,            258.06,,,,,,,
Zambia,World,Consumer goods,Import,Import(US$ Mil),           2248.56,           2555.79,           2173.40,           2136.66,           2743.55,           2891.94,           2841.72,           2080.51,           1533.42,            983.60,            889.44,           1249.34,           1046.64,            846.49,            941.15,            802.05,            533.51,            612.23,            430.92,            421.04,            309.81,            290.06,            293.74,            215.28,            154.72,,,,,,,
Zambia,World,Intermediate goods,Import,Import(US$ Mil),           1833.90,           2146.80,           2037.68,           1614.41,           1816.02,           2199.78,           2720.49,           2122.29,           1781.62,           1479.31,           1015.50,           1190.28,            944.16,            695.78,            645.73,            496.72,            415.94,            266.14,            239.12,            187.82,            192.07,            278.96,            223.96,            186.85,            156.81,,,,,,,
Zambia,World,Raw materials,Import,Import(US$ Mil),           1061.20,           2087.29,           1722.32,           1488.21,           1126.06,           1968.08,           1872.04,           1843.68,           1674.67,           1425.40,            871.45,           1092.41,            475.57,            390.78,            228.08,            259.92,            198.25,             96.36,             38.94,             55.44,             70.99,            187.93,            164.36,            120.52,            137.25,,,,,,,
Zambia,World,All Products,Import,Imports (in US$ Mil),           7221.08,           9462.44,           7981.98,           7285.87,           7934.41,           9792.77,          10568.23,           8808.40,           7279.14,           5321.00,           3792.64,           5060.48,           4006.98,           3024.00,           2579.69,           2179.91,           1612.16,           1346.88,           1090.03,            923.30,            822.13,           1099.54,           1000.68,            798.93,            708.20,,,,,,,
Zambia,Zimbabwe,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,            430.91,,,,,,,,,,,,,,,,,,,,,,,,
