Reporter,Partner,Product categories,Indicator Type,Indicator,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Mexico,World,Raw materials,Export,Export(US$ Mil),          47663.94,          49551.49,          42488.51,          36065.36,          36662.95,          53867.48,          62571.43,          65896.37,          67348.24,          49653.05,          36942.57,          56135.02,          49719.67,          45177.71,          37241.38,          29282.16,          23566.43,          18783.47,          17486.31,          21267.57,          14764.26,          12306.10,          15957.99,          15820.69,          13230.16,          10404.88,           9995.25,          10579.37,          10714.20,          12044.58,,
Mexico,World,Stone and Glass,Export,Export(US$ Mil),          11199.84,          10532.92,          10520.85,          11106.14,          10769.99,          11450.83,          13211.24,          16390.92,          16177.27,          12022.73,           8470.32,           8080.88,           6616.93,           5878.23,           4270.01,           3689.06,           3003.64,           2898.18,           2706.09,           2841.72,           2702.77,           2503.39,           2191.80,           1938.47,           1615.05,           1281.78,           1085.19,           1049.10,            786.40,            815.65,,
Mexico,World,Textiles and Clothing,Export,Export(US$ Mil),           6946.68,           6804.11,           6444.80,           6441.83,           6785.47,           6961.86,           6940.27,           6764.87,           6842.67,           6265.55,           5664.68,           6862.63,           7290.91,           8451.27,           9555.23,           9684.82,           9507.07,          10086.40,          10169.33,          11290.60,          10150.56,           8783.58,           7837.02,           5657.10,           4405.18,           2780.14,           2094.17,           1890.64,            641.54,            571.60,,
Mexico,World,Transportation,Export,Export(US$ Mil),         126724.04,         119865.23,         105475.72,          92407.69,          95267.78,          91046.13,          80739.99,          73078.14,          65063.11,          52963.41,          34835.53,          45022.80,          43405.45,          40888.98,          33087.40,          29287.68,          27856.41,          28811.19,          28834.39,          29022.54,          24404.30,          20799.20,          18141.76,          16860.28,          12668.24,           8601.25,           7286.32,           5870.37,           4627.23,           3272.23,,
Mexico,World,Vegetable,Export,Export(US$ Mil),          16930.32,          15690.94,          15271.31,          14256.29,          12260.99,          11436.43,          10629.79,           9563.84,           9418.20,           7879.97,           7161.83,           7482.33,           6674.40,           5943.18,           5286.97,           4850.15,           4268.59,           3587.27,           3719.90,           3970.27,           3851.78,           3914.16,           3654.82,           3384.47,           3492.81,           2464.74,           2147.33,           1889.68,           1927.27,           1766.44,,
Mexico,World,Wood,Export,Export(US$ Mil),           3058.37,           3116.29,           3039.74,           2811.69,           2897.19,           2826.31,           2798.41,           2319.12,           2432.46,           2260.14,           1969.31,           2339.29,           2346.03,           2355.55,           2147.81,           1812.04,           1620.72,           1623.18,           1673.09,           1886.57,           1872.23,           1672.56,           1606.21,           1390.47,           1235.91,            929.49,           1052.94,            981.88,            343.93,            343.63,,
Mexico,World,All Products,Export,Exports (in US$ Mil),         460703.80,         450684.02,         409396.27,         373948.26,         380550.24,         396890.47,         379949.27,         370642.55,         349326.58,         298305.08,         229712.34,         291264.81,         271821.22,         249960.55,         214207.31,         187980.44,         164906.51,         160750.54,         158386.22,         166294.34,         136262.81,         117325.35,         110046.90,          95661.17,          79540.66,          60618.56,          51886.42,          46194.88,          26956.71,          26344.67,,
Mexico,World,Capital goods,Import,Import(US$ Mil),         202575.33,         201820.98,         185253.75,         176227.76,         178796.59,         174911.17,         171883.69,         164220.81,         151982.71,         136415.51,         106580.51,         132121.43,         114327.98,         114052.29,          98153.26,          89094.84,          76179.54,          76162.96,          79480.93,          80996.89,          64538.46,          54407.71,          47259.54,          38074.07,          28340.54,          27563.77,          22106.43,          21156.30,          12113.39,           9384.10,,
Mexico,World,Consumer goods,Import,Import(US$ Mil),         121994.63,         128144.74,         113712.17,          99882.62,         103185.10,         106193.48,         107215.96,         103330.68,         100349.12,          83568.69,          64267.01,          91232.72,          80543.76,          73647.80,          64629.54,          54529.90,          49445.02,          48363.00,          47474.41,          47702.61,          37131.30,          32922.05,          29380.20,          23197.20,          18930.67,          21843.62,          18224.02,          16902.20,           8485.17,           6780.66,,
Mexico,World,Intermediate goods,Import,Import(US$ Mil),          75322.92,          80044.50,          70746.28,          65761.07,          68831.32,          71716.68,          74508.93,          74887.51,          70388.42,          59414.93,          45901.99,          61892.61,          56247.97,          52499.70,          45810.47,          40860.49,          34743.49,          32502.21,          32395.02,          33537.66,          28013.88,          25355.13,          23012.51,          18702.65,          15327.82,          15993.15,          13580.16,          12569.37,           8346.25,           7296.11,,
Mexico,World,Raw materials,Import,Import(US$ Mil),          17939.41,          18932.99,          16504.75,          14468.39,          15149.41,          17116.76,          19018.44,          17872.41,          20698.89,          16246.90,          13128.60,          18616.40,          14246.35,          12647.26,          10892.97,          10446.79,           9129.16,           8466.01,           8161.16,           7753.66,           6656.24,           6857.52,           6534.01,           6101.64,           4003.35,           4854.29,           3857.35,           4278.53,           3417.36,           2866.18,,
Mexico,World,All Products,Import,Imports (in US$ Mil),         455289.49,         464294.26,         420394.59,         387070.33,         395234.17,         399984.25,         381210.15,         370751.41,         350842.81,         301481.73,         234384.53,         308583.12,         281926.51,         256085.92,         221818.98,         196808.37,         170545.79,         168650.54,         168376.89,         179403.62,         141955.60,         125323.76,         111983.25,          89355.03,          72452.99,          79334.97,          65271.99,          61924.23,          38073.32,          29559.51,,
Mexico,...,...,Development,"GNI per capita, Atlas method (current US$)",   9480.00,   9180.00,   8920.00,   9390.00,  10160.00,  10500.00,  10270.00,  10050.00,   9310.00,   9040.00,   8820.00,   9780.00,   9250.00,   8690.00,   8050.00,   7820.00,   7360.00,   7100.00,   6740.00,   6210.00,   5510.00,   5000.00,   4660.00,   4620.00,   4790.00,   5310.00,   4490.00,   3770.00,   3250.00,   2790.00,   2370.00,   2090.00
