Reporter,Partner,Product categories,Indicator Type,Indicator,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Spain,World,All Products,Trade Indicator,Country Growth (%),     -1.74,      2.69,      5.50,      1.32,     -5.44,      1.36,      2.70,     -1.67,      7.86,      6.19,    -11.42,      4.92,      8.24,      6.37,      3.43,      8.75,     10.63,      4.91,     -0.08,      1.32,      0.57,      3.81,      1.62,      4.40,     14.85,     44.75,      0.71,     14.53,     16.19,     18.48,     12.68,
Spain,World,All Products,Tariff,Duty Free Tariff Lines Share (%),     56.19,     56.87,     55.26,     56.88,     53.44,     53.01,     62.74,     62.16,     62.36,     53.53,     61.72,     63.16,     60.52,     58.80,     58.86,     59.40,     58.63,     56.95,     32.08,     51.79,,,,,,,,,,,,
Spain,World,Animal,Export,Export Product share(%),      4.10,      3.68,      3.91,      3.94,      3.68,      3.46,      3.35,      3.48,      3.32,      3.35,      3.53,      3.14,      2.92,      2.96,      3.09,      3.06,      2.98,      2.96,      3.15,      2.87,      2.89,      2.64,      2.77,      2.74,      2.41,      2.31,      1.99,      1.84,      1.74,      2.01,      2.33,
Spain,World,Capital goods,Export,Export Product share(%),     20.00,     20.06,     20.74,     21.17,     20.56,     20.37,     21.27,     20.27,     20.92,     21.39,     21.88,     22.55,     24.17,     24.89,     24.93,     24.39,     23.78,     23.48,     23.85,     24.72,     25.92,     25.40,     24.30,     24.71,     22.92,     23.23,     23.27,     24.03,     22.81,     23.17,     22.79,
Spain,World,Chemicals,Export,Export Product share(%),     10.42,     10.11,     10.24,     10.30,     10.56,     10.36,     10.51,     10.43,      9.98,     11.34,     10.95,      9.86,      9.62,      9.22,      9.44,      8.52,      8.77,      8.68,      7.68,      7.05,      6.90,      6.44,      6.17,      6.09,      6.24,      6.23,      6.05,      5.83,      5.80,      6.08,      6.78,
Spain,World,Consumer goods,Export,Export Product share(%),     42.59,     42.62,     43.66,     43.80,     43.75,     42.47,     42.18,     41.58,     41.61,     42.47,     44.46,     43.63,     43.08,     43.33,     43.75,     44.44,     45.27,     45.59,     45.43,     45.12,     42.57,     42.38,     40.79,     42.27,     44.63,     44.28,     43.55,     44.10,     43.49,     42.16,     40.02,
Spain,World,Food Products,Export,Export Product share(%),      5.18,      5.18,      5.28,      5.24,      5.20,      5.12,      5.11,      5.20,      4.77,      4.92,      5.35,      4.63,      4.37,      4.34,      4.44,      4.51,      4.68,      4.63,      4.70,      4.36,      4.75,      4.82,      4.82,      4.63,      4.69,      4.68,      4.59,      4.61,      4.37,      4.12,      4.43,
Spain,World,Footwear,Export,Export Product share(%),      1.00,      1.01,      1.08,      1.13,      1.11,      1.19,      1.05,      1.01,      1.04,      1.10,      1.21,      1.05,      1.07,      1.11,      1.17,      1.31,      1.52,      1.73,      1.75,      1.70,      1.83,      2.04,      2.13,      2.08,      2.24,      2.40,      2.12,      2.05,      2.28,      2.78,      2.60,
Spain,World,Fuels,Export,Export Product share(%),      6.03,      6.44,      5.73,      4.02,      5.05,      7.34,      6.91,      7.40,      7.42,      5.08,      4.55,      6.55,      4.73,      4.61,      4.35,      3.79,      3.06,      2.61,      2.90,      3.68,      2.20,      2.07,      2.51,      2.48,      1.75,      2.17,      2.87,      3.01,      4.35,      4.73,      5.30,
Spain,World,Hides and Skins,Export,Export Product share(%),      0.65,      0.66,      0.70,      0.72,      0.73,      0.75,      0.73,      0.68,      0.67,      0.64,      0.62,      0.60,      0.61,      0.65,      0.64,      0.68,      0.77,      0.91,      0.90,      0.80,      0.72,      0.75,      0.95,      1.11,      1.04,      1.14,      1.10,      1.09,      1.04,      1.29,      1.51,
Spain,World,Intermediate goods,Export,Export Product share(%),     20.80,     21.74,     22.35,     21.65,     21.82,     22.60,     22.07,     23.14,     24.30,     23.18,     20.85,     22.64,     22.06,     21.27,     20.82,     20.52,     19.77,     19.67,     19.55,     19.70,     18.81,     19.37,     20.97,     20.29,     21.83,     21.50,     21.57,     20.63,     22.62,     23.77,     24.49,
Spain,World,Mach and Elec,Export,Export Product share(%),     12.51,     12.72,     12.81,     13.22,     13.66,     13.06,     13.59,     13.62,     13.42,     13.76,     14.27,     14.61,     14.97,     15.22,     15.12,     14.92,     15.21,     15.15,     16.17,     16.49,     17.15,     16.85,     16.12,     16.66,     16.14,     15.75,     15.95,     16.22,     15.72,     15.38,     14.76,
Spain,World,Metals,Export,Export Product share(%),      7.92,      8.46,      8.51,      7.82,      8.47,      8.65,      8.47,      9.21,      9.51,      9.57,      8.41,     10.28,      9.77,      9.09,      8.19,      7.58,      6.78,      6.76,      6.95,      7.27,      6.84,      7.24,      8.48,      8.17,      8.56,      8.57,      9.04,      8.56,      9.20,      9.56,     10.23,
Spain,World,Minerals,Export,Export Product share(%),      1.09,      1.33,      1.19,      0.93,      1.08,      1.07,      1.16,      1.18,      1.25,      0.97,      0.78,      0.63,      0.73,      0.69,      0.69,      0.62,      0.68,      0.79,      0.82,      0.80,      0.85,      0.80,      0.91,      0.80,      0.71,      0.73,      0.74,      0.73,      0.81,      0.94,      1.35,
Spain,World,Miscellaneous,Export,Export Product share(%),      8.92,      8.11,      5.73,      5.79,      5.95,      6.77,      6.84,      6.93,      5.59,      5.47,      5.60,      5.19,      5.07,      4.80,      4.79,      4.99,      5.15,      5.40,      5.55,      5.35,      5.25,      5.33,      5.48,      4.52,      3.99,      4.40,      4.75,      4.61,      4.55,      4.73,      3.74,
Spain,World,Plastic or Rubber,Export,Export Product share(%),      4.87,      5.11,      5.19,      5.12,      5.26,      5.29,      5.21,      5.32,      5.78,      5.61,      5.12,      5.26,      5.48,      5.54,      5.25,      5.03,      4.97,      5.02,      5.24,      5.08,      4.98,      4.86,      4.69,      4.71,      4.98,      4.55,      4.34,      4.18,      4.22,      4.55,      4.62,
Spain,World,Raw materials,Export,Export Product share(%),     10.95,     10.65,     10.90,     10.83,     10.95,     10.57,     10.27,     10.58,     10.00,     10.21,     10.22,      8.89,      8.63,      8.71,      8.94,      9.07,      9.66,      9.73,      9.52,      8.87,      9.42,      9.58,     10.02,      9.90,      9.90,     10.04,     10.36,     10.09,      9.82,      9.55,     11.47,
Spain,World,Stone and Glass,Export,Export Product share(%),      2.86,      2.76,      2.90,      3.10,      3.00,      2.89,      3.46,      3.85,      3.69,      3.14,      2.88,      2.78,      2.97,      3.06,      3.04,      3.12,      3.33,      3.59,      3.60,      3.53,      3.77,      3.79,      3.59,      3.73,      4.00,      4.10,      3.90,      3.75,      3.52,      3.54,      3.56,
Spain,World,Textiles and Clothing,Export,Export Product share(%),      5.67,      5.54,      5.97,      5.84,      5.51,      5.22,      5.00,      4.69,      4.46,      4.60,      4.92,      4.24,      4.20,      4.29,      4.31,      4.44,      4.68,      4.86,      4.63,      4.45,      4.64,      4.64,      4.36,      4.31,      4.22,      3.86,      3.75,      3.81,      3.83,      4.05,      4.03,
Spain,World,Transportation,Export,Export Product share(%),     18.98,     19.04,     20.35,     22.16,     20.32,     18.78,     18.67,     17.21,     19.57,     20.05,     21.04,     21.13,     23.64,     24.46,     25.21,     26.63,     26.11,     25.31,     25.02,     26.11,     26.34,     25.98,     24.81,     26.10,     26.34,     26.35,     25.66,     26.89,     25.31,     23.40,     21.11,
Spain,World,Vegetable,Export,Export Product share(%),      7.46,      7.41,      7.92,      8.12,      7.87,      7.42,      7.22,      7.06,      6.54,      7.25,      7.63,      6.86,      6.59,      6.65,      6.95,      7.30,      7.76,      7.83,      7.12,      6.69,      7.37,      8.23,      8.69,      8.55,      8.78,      9.26,      9.72,      9.14,      9.76,      9.05,      9.50,
Spain,World,Wood,Export,Export Product share(%),      2.36,      2.44,      2.49,      2.54,      2.55,      2.62,      2.72,      2.76,      3.00,      3.15,      3.14,      3.19,      3.25,      3.32,      3.34,      3.50,      3.56,      3.78,      3.83,      3.80,      3.53,      3.52,      3.50,      3.34,      3.91,      3.52,      3.45,      3.67,      3.50,      3.78,      4.16,
Spain,World,Capital goods,Import,Import Product share(%),     23.58,     23.12,     24.81,     25.75,     24.76,     22.07,     21.09,     19.78,     21.31,     22.87,     23.68,     25.76,     27.55,     27.61,     28.65,     29.34,     29.58,     29.39,     30.64,     32.11,     33.80,     32.09,     30.23,     30.78,     29.24,     29.18,     28.98,     29.37,     31.79,     32.87,     33.32,
Spain,World,Consumer goods,Import,Import Product share(%),     36.35,     36.00,     38.15,     38.89,     38.03,     37.55,     36.55,     36.52,     37.94,     39.09,     40.75,     36.84,     36.68,     36.53,     36.35,     36.19,     35.66,     34.85,     33.69,     31.81,     31.17,     30.53,     29.27,     28.32,     28.69,     30.00,     31.71,     31.53,     27.82,     25.21,     23.46,
Spain,World,Intermediate goods,Import,Import Product share(%),     19.97,     20.06,     20.29,     20.20,     20.20,     19.46,     19.61,     19.47,     19.75,     19.57,     19.10,     19.20,     20.05,     19.64,     19.40,     20.37,     20.90,     20.95,     20.70,     20.40,     21.03,     22.92,     23.17,     22.97,     25.01,     22.96,     21.29,     21.59,     22.14,     22.54,     22.79,
Spain,World,Raw materials,Import,Import Product share(%),     15.98,     17.28,     16.67,     15.02,     16.88,     20.86,     22.63,     23.77,     20.53,     18.02,     16.15,     17.82,     15.23,     15.79,     15.13,     13.43,     13.22,     14.15,     14.28,     15.27,     12.65,     13.48,     15.94,     16.70,     17.03,     17.82,     17.98,     17.45,     18.11,     19.21,     20.31,
Spain,World,All Products,Tariff,Maximum Rate (%),   3000.00,    265.41,    249.92,    340.25,    201.65,    190.22,    196.95,    217.79,    258.51,    186.28,    258.83,    247.32,    241.89,   2454.20,    361.65,    377.20,    361.45,    345.57,   1534.03,   1437.65,,,,,,,,,,,,
Spain,World,All Products,Tariff,Simple Average (%),      2.64,      2.54,      2.57,      2.67,      2.87,      2.89,      2.39,      2.46,      2.41,      2.99,      2.57,      2.49,      2.69,      2.78,      2.83,      2.68,      2.63,      2.78,      4.66,      3.28,,,,,,,,,,,,
Spain,World,All Products,Tariff,Weighted Average (%),      1.91,      1.79,      1.95,      2.10,      1.88,      1.86,      1.37,      1.33,      1.53,      2.06,      1.69,      1.52,      2.10,      2.18,      2.42,      2.37,      2.40,      2.48,      3.95,      2.65,,,,,,,,,,,,
Spain,World,Capital goods,Tariff,Weighted Average (%),      0.97,      0.99,      1.06,      0.99,      1.12,      1.12,      0.62,      0.68,      0.70,      1.28,      0.89,      0.94,      1.61,      1.52,      1.48,      1.50,      1.44,      1.42,      1.72,      1.50,,,,,,,,,,,,
Spain,World,Consumer goods,Tariff,Weighted Average (%),      3.02,      2.93,      3.25,      3.12,      2.92,      2.94,      2.08,      2.09,      2.19,      3.13,      2.41,      2.29,      3.31,      3.32,      3.91,      3.25,      3.72,      3.78,      4.80,      3.92,,,,,,,,,,,,
Spain,World,Intermediate goods,Tariff,Weighted Average (%),      2.21,      2.04,      2.05,      2.36,      2.09,      2.10,      1.82,      1.52,      2.15,      2.55,      1.45,      1.22,      1.51,      1.90,      1.79,      1.70,      1.69,      2.21,      2.91,      2.08,,,,,,,,,,,,
Spain,World,Raw materials,Tariff,Weighted Average (%),      0.43,      0.41,      0.49,      0.53,      0.40,      0.40,      0.36,      0.37,      0.81,      0.82,      1.19,      1.12,      1.31,      1.39,      1.69,      2.36,      1.99,      2.00,      5.19,      2.62,,,,,,,,,,,,
Spain,World,All Products,Trade Indicator,World Growth (%),     -1.13,      3.50,      5.68,     -1.24,     -6.61,      0.12,      1.20,     -0.01,      9.18,     10.68,    -12.27,      7.44,      7.16,      7.61,      6.15,     10.47,      8.06,      2.41,     -1.71,      7.07,      2.52,     -0.47,      3.05,      3.55,     11.51,     15.29,      7.73,     11.98,     20.90,     10.18,     28.61,
