Reporter,Partner,Product categories,Indicator Type,Indicator,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
 World,World,All Products,Tariff,Duty Free Imports (US$ Thousand),            435.07,          45612.77,      254512022.04,          12052.17,           4805.15,          13105.89,         162147.56,           3895.50,         262415.11,         181887.45,           6497.07,         202297.33,          26603.83,           7757.89,           1157.03,            193.93,           4120.78,           2733.80,         165122.48,         165806.46,            811.53,            107.42,            502.51,           8637.90,         199120.10,          93289.99,         152605.00,         221676.78,         316564.29,        2473468.25,         525641.11,        1485566.44
 World,World,Animal,Export,Export(US$ Mil),         404408.17,         399712.54,         384654.95,         351643.63,         344737.13,         405653.75,         382400.64,         351892.63,         357722.61,         295445.42,         257508.75,         288828.16,         245504.75,         211130.43,         197589.75,         180799.95,         156286.25,         137086.13,         134183.01,         129847.55,         114315.17,         114579.09,         119599.86,         120078.62,         118121.65,          98600.71,          75928.66,          70666.56,          46741.89,          35178.33,          30765.22,          14078.31
 World,World,Capital goods,Export,Export(US$ Mil),        6807576.77,        6965103.58,        6421674.90,        5852700.77,        5931937.98,        6331954.42,        6199111.56,        6028722.10,        5950478.46,        5222031.65,        4318726.66,        5456691.86,        5002388.00,        4344491.11,        3770013.19,        3461313.44,        2840772.62,        2503933.93,        2427099.78,        2573998.65,        1989558.73,        1885010.74,        1839037.07,        1672499.98,        1581359.51,        1280038.07,         951551.10,         821502.73,         679259.49,         460570.28,         406410.12,         299762.15
 World,World,Chemicals,Export,Export(US$ Mil),        2105782.62,        2107417.15,        1869546.07,        1721232.57,        1741376.62,        1893262.44,        1867286.04,        1827793.01,        1844744.78,        1596523.99,        1389887.09,        1555464.24,        1365431.39,        1174341.07,        1044823.26,         946439.28,         788716.50,         661921.97,         587675.90,         558158.18,         435372.32,         418968.96,         404883.33,         382873.84,         365007.30,         281977.22,         202005.62,         176958.24,         135646.97,          93565.36,          82055.11,          61830.00
 World,World,Consumer goods,Export,Export(US$ Mil),        6588475.87,        6660585.23,        6206118.39,        5710167.90,        5967996.59,        6821249.07,        6704291.09,        6314655.80,        6208760.49,        5183640.79,        4351329.99,        5517729.19,        4775504.73,        4121185.68,        3608271.08,        3175894.26,        2679744.84,        2293007.59,        2125347.19,        2106619.50,        1630166.94,        1592525.17,        1590366.67,        1473367.87,        1382796.61,        1146523.08,         842779.56,         711461.64,         512796.02,         409443.07,         351264.67,         239574.78
 World,World,Food Products,Export,Export(US$ Mil),         700397.36,         713508.63,         670442.73,         618675.94,         606720.08,         662741.50,         651455.65,         611921.28,         591251.83,         500210.95,         453398.27,         481206.46,         413774.96,         356865.11,         315407.79,         290193.16,         255837.65,         220530.25,         203649.81,         192336.34,         169572.55,         173838.00,         182497.24,         184644.24,         168400.43,         137404.72,          97478.28,          82613.83,          54163.78,          36748.78,          30886.64,          12913.26
 World,World,Footwear,Export,Export(US$ Mil),         183091.56,         179184.17,         170002.93,         158581.57,         164516.24,         173417.50,         159485.30,         145527.83,         140975.17,         118389.86,         100812.94,         113383.77,         101831.05,          90541.80,          81267.13,          75120.30,          67432.33,          61152.54,          59472.20,          58626.19,          50209.48,          51046.88,          54551.38,          52652.82,          49820.12,          45070.33,          31882.48,          21794.34,          14702.99,          13427.14,          10980.56,           6834.14
 World,World,Fuels,Export,Export(US$ Mil),        2162703.99,        2441273.46,        1924688.01,        1547883.85,        1837731.10,        3029110.40,        3347738.78,        3230483.35,        3259214.82,        2367364.76,        1687734.31,        2655525.92,        1831005.82,        1697547.83,        1295620.87,         966744.46,         746305.41,         600150.13,         589811.43,         637678.11,         359845.08,         278072.43,         329680.34,         356524.91,         248613.71,         221088.32,         194884.94,         173800.50,         137567.60,          76998.51,          53492.31,          11507.10
 World,World,Hides and Skins,Export,Export(US$ Mil),         138007.54,         136598.29,         131018.99,         123037.47,         133516.82,         144314.34,         146194.21,         131785.76,         127161.34,         104611.44,          80679.08,          99819.06,          94631.27,          86897.05,          79776.37,          75033.09,          65679.65,          58371.10,          58571.59,          56055.79,          42184.38,          43716.03,          48213.61,          46461.48,          44363.63,          38868.09,          26870.08,          19722.81,          14189.16,          12387.45,          11981.73,           7678.75
 World,World,Intermediate goods,Export,Export(US$ Mil),        4166346.15,        4406996.43,        4021331.86,        3662763.51,        3810695.95,        4268282.72,        4436966.62,        4209945.46,        4209514.73,        3434651.50,        2766782.99,        3637324.11,        3210873.73,        2713458.44,        2321610.48,        2069099.83,        1674416.35,        1423309.27,        1343992.34,        1375075.33,        1119569.58,        1141152.08,        1163260.47,        1106580.24,        1082925.55,         823230.68,         608517.11,         539198.00,         426047.46,         326922.75,         299276.36,         190383.36
 World,World,Mach and Elec,Export,Export(US$ Mil),        5414843.92,        5541052.84,        5080488.07,        4598755.00,        4672096.37,        5010732.98,        4892620.05,        4754887.72,        4765554.44,        4238811.82,        3528454.73,        4397009.74,        4075720.73,        3547367.00,        3089412.32,        2843036.12,        2309173.12,        2046831.84,        2001911.37,        2158182.56,        1657900.68,        1557270.92,        1544249.62,        1404468.34,        1328012.52,        1056576.44,         780626.85,         651291.71,         532984.45,         376844.51,         329657.39,         249046.56
 World,World,Metals,Export,Export(US$ Mil),        1309813.69,        1438581.60,        1291500.58,        1110984.36,        1194098.37,        1392529.94,        1359266.86,        1388739.01,        1468294.77,        1214139.39,         946006.69,        1456950.33,        1290305.78,        1060598.44,         838231.85,         724409.75,         525814.66,         439105.34,         413081.10,         431658.37,         351357.57,         367791.84,         377643.85,         352191.85,         348764.39,         253903.37,         180761.48,         163752.53,         131677.74,         112350.82,         106564.81,          69844.28
 World,World,Minerals,Export,Export(US$ Mil),         277312.54,         264495.92,         245426.05,         197155.05,         201114.10,         266320.64,         288700.10,         272319.96,         301274.34,         229494.19,         147145.99,         189454.43,         154774.62,         127541.64,          99426.55,          71178.21,          51180.12,          44410.84,          42524.81,          43763.04,          37550.89,          40211.34,          42104.29,          40254.98,          37704.20,          28151.34,          23604.07,          24946.97,          20528.46,          17884.13,          15412.54,           5489.40
 World,World,Miscellaneous,Export,Export(US$ Mil),        1829763.06,        1924802.04,        1781314.76,        1686838.66,        1799493.04,        1903363.98,        1857100.36,        1732497.51,        1762516.34,        1562328.74,        1470516.39,        1659831.48,        1444371.91,        1295688.02,        1187725.91,        1054209.16,         891737.11,         713170.55,         654746.54,         669840.97,         462728.97,         435159.93,         448352.23,         417902.96,         393539.12,         317827.06,         257836.10,         209415.11,         159017.09,         107952.01,          88731.48,          69797.62
 World,World,Plastic or Rubber,Export,Export(US$ Mil),         887714.23,         935443.92,         867936.00,         776909.33,         785524.90,         886491.19,         883537.09,         856920.46,         873033.74,         717755.46,         565485.64,         686029.93,         640180.74,         551902.74,         481153.61,         419844.89,         340611.94,         286553.49,         266893.65,         273951.44,         226631.94,         223497.15,         221938.35,         207676.47,         206879.49,         151744.04,         106421.88,          95392.16,          72334.12,          53376.44,          47355.10,          32144.08
 World,World,Raw materials,Export,Export(US$ Mil),        2027653.94,        2195540.16,        1891793.25,        1758251.08,        1838191.65,        2659636.97,        2922277.42,        2837062.38,        2883090.52,        2180534.26,        1595101.72,        2310198.46,        1740302.30,        1506796.55,        1237775.13,         979468.82,         808069.81,         678686.97,         641778.60,         671957.50,         479559.54,         440896.63,         486964.76,         514583.52,         442711.85,         366442.55,         295969.91,         277003.76,         222513.38,         130918.93,         107456.10,          35998.60
