Reporter,Partner,Product categories,Indicator Type,Indicator,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
"Congo, Rep.",Togo,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,            943.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",United Kingdom,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,            289.33,            301.58,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,            183.35,,,,,,            535.35,            457.25,           1883.16,            716.34,            876.41,           1576.95,            693.70,,,,,,,,,,,,            311.13,            386.26,            503.41,,,,,
"Congo, Rep.",United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,            109.59,,,           1066.86,            780.39,,,,,,,,,,,,,,,,,,,,             44.57,             39.51,             16.08,,,,,
"Congo, Rep.",Unspecified,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,             83.66,             77.21,             41.96,,,,,
"Congo, Rep.",World,All Products,Tariff,Duty Free Imports (US$ Thousand),,,,,         191855.37,          92007.10,          91915.04,,         103031.28,         103031.28,         103031.28,         103031.28,          92007.10,,,,,,,,,,,,,              0.00,,,,,,
"Congo, Rep.",World,Animal,Export,Export(US$ Mil),              6.35,              4.47,              6.28,              5.64,              0.34,              0.39,              0.43,              0.11,              0.05,              0.30,              0.31,              0.07,              0.28,,,,,,,,,,,,              0.23,              1.37,              3.67,,,,,
"Congo, Rep.",World,Capital goods,Export,Export(US$ Mil),            410.38,           1514.56,           3899.18,           6106.84,           5771.32,           4488.11,           2383.05,           1421.26,           2888.02,           2000.42,           2112.31,           1129.25,            535.57,,,,,,,,,,,,              6.25,              6.21,              6.25,,,,,
"Congo, Rep.",World,Chemicals,Export,Export(US$ Mil),              6.02,              4.18,              6.63,              6.53,              6.31,              4.55,              4.29,              9.32,             10.92,              5.97,              6.29,              4.52,              2.87,,,,,,,,,,,,              2.88,              1.30,              0.57,,,,,
"Congo, Rep.",World,Consumer goods,Export,Export(US$ Mil),            293.60,             88.84,             72.50,             70.16,             59.06,             74.82,            283.83,            162.20,            294.62,            286.03,            332.25,            278.54,            222.04,,,,,,,,,,,,              3.10,             21.86,             21.64,,,,,
